Trial (NCT),Condition,Arm,Interventions,OS median,OS 95% CI low,OS 95% CI high,OS N,PFS median,PFS 95% CI low,PFS 95% CI high,PFS N,ORR %,CT.gov last updated,Trial start date,Trial completion date
NCT04281784,"Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure，Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Disease; Diabetes With End Organ Injury; Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Diseases",Usual Care,EHR-based Clinician Jumpstart,,,,,,,,,,2025-04-04,2020-04-23,2022-09-26
NCT01774344,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Placebo,"Regorafenib (Stivarga, BAY73-4506), Placebo",237.0,192.0,269.0,194.0,,,,,4.1,2020-08-20,2013-05-14,2019-07-05
NCT01774344,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Regorafenib (Stivarga, BAY73-4506)","Regorafenib (Stivarga, BAY73-4506), Placebo",,,,,,,,,,2020-08-20,2013-05-14,2019-07-05
NCT01774344,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Regorafenib 160 mg (BAY73-4506),"Regorafenib (Stivarga, BAY73-4506), Placebo",323.0,276.0,369.0,379.0,,,,,10.8,2020-08-20,2013-05-14,2019-07-05
NCT00335829,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular","Single Arm, Received Bevacizumab and TACE","bevacizumab, chemotherapy, embolization therapy, hepatic artery infusion",10.8,4.8,24.7,23.0,,,,,,2021-08-13,2006-05,2011-02
NCT02461966,Liver Cancer; Liver Neoplasms,Cirrhotic Patients,Aflatoxin,,,,,,,,,,2020-08-14,2014-06,2016-04
NCT02461966,Liver Cancer; Liver Neoplasms,Control Group,Aflatoxin,,,,,,,,,,2020-08-14,2014-06,2016-04
NCT02461966,Liver Cancer; Liver Neoplasms,Hepatocellular Carcinoma (HCC),Aflatoxin,,,,,,,,,,2020-08-14,2014-06,2016-04
NCT01210495,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Axitinib,"Axitinib (AG-013736), Best Supportive Care, Placebo, Best Supportive Care",12.7,10.2,14.9,134.0,3.6,2.3,4.6,134.0,31.3,2019-01-09,2010-12-06,2016-12-20
NCT01210495,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Child-Pugh Class A,"Axitinib (AG-013736), Best Supportive Care, Placebo, Best Supportive Care",,,,,,,,,,2019-01-09,2010-12-06,2016-12-20
NCT01210495,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Child-Pugh Class B,"Axitinib (AG-013736), Best Supportive Care, Placebo, Best Supportive Care",,,,,,,,,,2019-01-09,2010-12-06,2016-12-20
NCT01210495,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Placebo,"Axitinib (AG-013736), Best Supportive Care, Placebo, Best Supportive Care",9.7,5.9,11.8,68.0,1.9,1.9,3.5,68.0,11.8,2019-01-09,2010-12-06,2016-12-20
NCT02147301,"Hepatocellular Carcinoma; Chemoembolization; Carcinoma, Hepatocellular",DEB-TACE,LC Bead,,,,,,,,,10.0,2019-09-10,2014-12-17,2017-04-05
NCT01185639,"Non-Small-Cell Lung Carcinoma; Liver Cancer; Adrenal Cancer; Carcinoma, Non-Small-Cell Lung; Liver Neoplasms; Adrenal Gland Neoplasms; Lung Neoplasms; Neoplasm Metastasis; Bone Neoplasms",SBRT for Metastatic NSCLC,stereotactic body radiation therapy,28.4,14.5,45.8,27.0,11.2,7.6,15.9,27.0,,2019-11-29,2010-08,2016-06-27
NCT00901901,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Sorafenib (Nexavar, BAY43-9006) + Erlotinib (Tarceva)","Sorafenib (Nexavar, BAY43-9006), Erlotinib (Tarceva), Placebo",289.0,250.0,321.0,362.0,,,,,,2019-05-30,2009-05-21,2018-05-23
NCT00901901,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Sorafenib (Nexavar, BAY43-9006) + Placebo","Sorafenib (Nexavar, BAY43-9006), Erlotinib (Tarceva), Placebo",259.0,226.0,322.0,358.0,,,,,,2019-05-30,2009-05-21,2018-05-23
NCT00508001,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms",Placebo,"Vandetanib, Vandetanib, Best Supportive Care",130.0,93.0,180.0,23.0,29.0,28.0,57.0,23.0,0.0,2016-10-10,2007-07,2009-06
NCT00508001,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms",ZD6474 100,"Vandetanib, Vandetanib, Best Supportive Care",175.0,137.0,309.0,25.0,53.0,29.0,57.0,25.0,0.0,2016-10-10,2007-07,2009-06
NCT00508001,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms",ZD6474 300,"Vandetanib, Vandetanib, Best Supportive Care",181.0,117.0,290.0,19.0,32.0,29.0,108.0,19.0,0.0,2016-10-10,2007-07,2009-06
NCT01219985,Liver Cancer; Liver Neoplasms,Investigation Arm,standard and respiratory-gated PET acquisitions,,,,,,,,,,2016-05-27,2008-04,2010-06
NCT05776875,"Hepatocellular Carcinoma; BCLC Stage B Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Atezolizumab and Bevacizumab in Combination With TACE,"Atezolizumab Injection, Bevacizumab, Transarterial chemoembolization",,,,,,,,,,2025-01-15,2023-06-07,2024-12-05
NCT01290536,Colorectal Neoplasms; Neuroendocrine Tumors; Cholangiocarcinoma; Melanoma; Breast Cancer; Colorectal Neoplasms; Neuroendocrine Tumors; Cholangiocarcinoma; Melanoma; Breast Neoplasms,Yttrium-90 Radioembolization,Selective internal radiation therapy to the liver using Yttrium-90 glass microspheres (TheraSphere),,,,,,,,,,2019-03-01,2010-05,2013-10
NCT03540771,End Stage Liver Disease; Decompensated Cirrhosis of Liver; End Stage Liver Disease,Model 1: Consultative Palliative Care,Palliative Care,,,,,,,,,,2025-12-02,2019-01-30,2025-08-30
NCT03540771,End Stage Liver Disease; Decompensated Cirrhosis of Liver; End Stage Liver Disease,Model 2: Trained Hepatologist- Led PC,Palliative Care,,,,,,,,,,2025-12-02,2019-01-30,2025-08-30
NCT00553332,"Liver and Intrahepatic Biliary Tract Cancer; Recurrent Extrahepatic Bile Duct Cancer; Unresectable Extrahepatic Bile Duct Cancer; Carcinoma, Hepatocellular; Bile Duct Neoplasms",Treatment (Enzyme Inhibitor Therapy),"selumetinib, laboratory biomarker analysis",9.8,3.5,,28.0,,,,,0.0,2016-04-22,2007-11,2013-01
NCT02560779,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Carotuximab (10 mg/kg Weekly) Plus Sorafenib,"Carotuximab (TRC105), Sorafenib",,,,,,,,,1.0,2020-07-17,2016-11,2019-08
NCT02560779,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Carotuximab (10 mg/kg wk to 15 mg/kg Bi-wk) Plus Sorafenib,"Carotuximab (TRC105), Sorafenib",,,,,,,,,2.0,2020-07-17,2016-11,2019-08
NCT00428220,"Metastatic Breast Cancer; Advanced Breast Cancer; Metastatic Castration Resistant Prostate Cancer; Metastatic Renal Cell Cancer; Non-Small Cell Lung Cancer; Thyroid Cancer; Advanced/Metastatic Non-Small Cell Lung Cancer; Advanced Gastric Cancer; Gastrointestinal Stromal Tumor; Hepatocellular Carcinoma; Pancreatic Islet Cell Carcinoma; Pancreatic Neuroendocrine Tumor; Breast Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung; Thyroid Neoplasms; Gastrointestinal Stromal Tumors; Carcinoma, Hepatocellular; Somatostatinoma; Adenoma, Islet Cell",Sunitinib,sunitinib,,,,,,,,,,2019-06-27,2007-07,2014-09
NCT01636284,Hepatocellular Carinoma; Liver Neoplasms,JX-594 Recombinant Vaccina GM-CSF,JX-594 recombinant vaccina GM-CSF,7.47,4.44,10.64,16.0,,,,,,2021-01-20,2012-06,2013-06
NCT03926039,"Hepatocellular Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Description of Traditional Treatment Options,sharing decision-making program,,,,,,,,,,2021-10-29,2019-05-01,2020-03-06
NCT03926039,"Hepatocellular Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Sharing Decision-making Program Interventions,sharing decision-making program,,,,,,,,,,2021-10-29,2019-05-01,2020-03-06
NCT03208192,"Liver Transection During Laparoscopic Liver Resection; Carcinoma, Hepatocellular",ErbeJet,liver transection during laparoscopic liver resection,,,,,,,,,,2020-09-24,2017-02-20,2020-05-20
NCT03208192,"Liver Transection During Laparoscopic Liver Resection; Carcinoma, Hepatocellular",Misonix,liver transection during laparoscopic liver resection,,,,,,,,,,2020-09-24,2017-02-20,2020-05-20
NCT01236339,"Liver Cirrhosis; Portal Hypertension; Ascites; Liver Cirrhosis; Hypertension, Portal; Ascites",LVP (Large Volume Paracentesis),"TIPS procedure with the GORE® VIATORR® TIPS Endoprosthesis, LVP, TIPS procedure with the GORE® VIATORR® TIPS Endoprosthesis for subjects who failed LVP and crossed over to TIPS per protocol",13.0,,,13.0,,,,,,2014-06-03,2010-12,2013-03
NCT01236339,"Liver Cirrhosis; Portal Hypertension; Ascites; Liver Cirrhosis; Hypertension, Portal; Ascites",TIPS,"TIPS procedure with the GORE® VIATORR® TIPS Endoprosthesis, LVP, TIPS procedure with the GORE® VIATORR® TIPS Endoprosthesis for subjects who failed LVP and crossed over to TIPS per protocol",11.0,,,13.0,,,,,,2014-06-03,2010-12,2013-03
NCT02704130,"Hepatocellular Carcinoma; Hepatoma; Liver Cancer, Adult; Liver Cell Carcinoma; Liver Cell Carcinoma, Adult; Carcinoma, Hepatocellular",MWA Monotherapy,"Transarterial embolization, Microwave Ablation",3.0,,,3.0,,,,,,2022-04-22,2016-03,2018-01
NCT02704130,"Hepatocellular Carcinoma; Hepatoma; Liver Cancer, Adult; Liver Cell Carcinoma; Liver Cell Carcinoma, Adult; Carcinoma, Hepatocellular",TAE + MWA Combination Therapy,"Transarterial embolization, Microwave Ablation",4.0,,,5.0,,,,,,2022-04-22,2016-03,2018-01
NCT03941873,"Carcinoma, Hepatocellular; Gastric/Gastroesophageal Junction Cancer; Carcinoma, Hepatocellular; Carcinoma",Sitravatinib 120 mg + Tislelizumab,"Sitravatinib, Tislelizumab",,,,,,,,,,2024-10-26,2019-02-28,2023-03-31
NCT03941873,"Carcinoma, Hepatocellular; Gastric/Gastroesophageal Junction Cancer; Carcinoma, Hepatocellular; Carcinoma",Sitravatinib 80 mg + Tislelizumab,"Sitravatinib, Tislelizumab",,,,,,,,,,2024-10-26,2019-02-28,2023-03-31
NCT03941873,"Carcinoma, Hepatocellular; Gastric/Gastroesophageal Junction Cancer; Carcinoma, Hepatocellular; Carcinoma",Sitravatinib Monotherapy,"Sitravatinib, Tislelizumab",,,,,6.8,4.0,7.4,24.0,25.0,2024-10-26,2019-02-28,2023-03-31
NCT03941873,"Carcinoma, Hepatocellular; Gastric/Gastroesophageal Junction Cancer; Carcinoma, Hepatocellular; Carcinoma",Sitravatinib Monotherapy: 120 mg,"Sitravatinib, Tislelizumab",,,,,,,,,,2024-10-26,2019-02-28,2023-03-31
NCT03941873,"Carcinoma, Hepatocellular; Gastric/Gastroesophageal Junction Cancer; Carcinoma, Hepatocellular; Carcinoma",Sitravatinib Monotherapy: 80 mg,"Sitravatinib, Tislelizumab",,,,,,,,,,2024-10-26,2019-02-28,2023-03-31
NCT02821754,"Biliary Tract Neoplasms; Liver Cancer; Hepatocellular Carcinoma; Cholangiocarcinoma; Bile Duct Cancer; Biliary Tract Neoplasms; Liver Neoplasms; Carcinoma, Hepatocellular; Cholangiocarcinoma; Bile Duct Neoplasms; Diabetes Mellitus, Insulin-Dependent, 12",Radiofrequency Ablation/Cryoablation (RFA/CA),"Durvalumab, Tremelimumab, Trans-arterial Catheter Chemoembolization (TACE), Radiofrequency Ablation (RFA), Cryoablation",,,,,,,,,,2023-03-28,2016-07-05,2022-12-31
NCT02821754,"Biliary Tract Neoplasms; Liver Cancer; Hepatocellular Carcinoma; Cholangiocarcinoma; Bile Duct Cancer; Biliary Tract Neoplasms; Liver Neoplasms; Carcinoma, Hepatocellular; Cholangiocarcinoma; Bile Duct Neoplasms; Diabetes Mellitus, Insulin-Dependent, 12",Radiofrequency Ablation/Trans-arterial Catheter Chemoembolization (RFA/TACE),"Durvalumab, Tremelimumab, Trans-arterial Catheter Chemoembolization (TACE), Radiofrequency Ablation (RFA), Cryoablation",,,,,,,,,,2023-03-28,2016-07-05,2022-12-31
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 0.8 mg,"Alomfilimab, Atezolizumab",0.0,,,4.0,2.0,2.0,,4.0,,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 0.8 mg + Atezolizumab,"Alomfilimab, Atezolizumab",0.4,0.05,0.75,5.0,3.0,2.0,,5.0,,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 2.4 mg,"Alomfilimab, Atezolizumab",0.2,0.01,0.58,5.0,2.0,1.0,,5.0,,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 2.4 mg + Atezolizumab,"Alomfilimab, Atezolizumab",0.4,0.27,0.6,43.0,2.0,2.0,4.0,43.0,,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Naïve Pancreatic Cancer,"Alomfilimab, Atezolizumab",0.2,0.03,0.47,15.0,2.0,1.0,4.0,15.0,0.0,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Naïve Triple Negative BC,"Alomfilimab, Atezolizumab",0.6,0.17,0.84,7.0,2.0,1.0,,7.0,0.0,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Pancreatic Cancer,"Alomfilimab, Atezolizumab",,,,2.0,2.0,,,2.0,0.0,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Triple Negative BC,"Alomfilimab, Atezolizumab",,,,1.0,2.0,,,1.0,0.0,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 24 mg,"Alomfilimab, Atezolizumab",0.3,0.04,0.56,8.0,3.0,1.0,,8.0,,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 24 mg + Atezolizumab,"Alomfilimab, Atezolizumab",0.2,0.01,0.64,9.0,2.0,1.0,4.0,9.0,,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC,"Alomfilimab, Atezolizumab",,,,5.0,2.0,1.0,,5.0,0.0,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated HNSCC,"Alomfilimab, Atezolizumab",,,,9.0,3.0,2.0,4.0,8.0,0.0,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 240 mg,"Alomfilimab, Atezolizumab",0.0,,,5.0,1.0,1.0,,5.0,,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 8 mg,"Alomfilimab, Atezolizumab",0.4,0.1,0.73,9.0,2.0,1.0,6.0,9.0,,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 8 mg + Atezolizumab,"Alomfilimab, Atezolizumab",0.4,0.22,0.57,36.0,2.0,2.0,2.0,36.0,,2025-04-02,2019-01-28,2024-10-03
NCT03829501,"Squamous Cell Carcinoma of Head and Neck; Non-small Cell Lung Cancer; Hepatocellular Carcinoma; Esophageal Cancer; Gastric Cancer; Melanoma; Renal Cell Carcinoma; Pancreatic Cancer; Cervical Cancer; Triple Negative Breast Cancer; Advanced Cancer; Metastatic Cancer; Squamous Cell Carcinoma of Head and Neck; Carcinoma, Non-Small-Cell Lung; Carcinoma, Hepatocellular; Esophageal Neoplasms; Stomach Neoplasms; Melanoma; Carcinoma, Renal Cell; Pancreatic Neoplasms; Uterine Cervical Neoplasms; Triple Negative Breast Neoplasms; Neoplasm Metastasis",Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC,"Alomfilimab, Atezolizumab",,,,5.0,4.0,2.0,,5.0,0.0,2025-04-02,2019-01-28,2024-10-03
