Trial (NCT),Condition,Arm,Any AE %,Serious AE %,AE leading to discontinuation %,CT.gov last updated
NCT00387348,"Colorectal Cancer; Depression; Esophageal Cancer; Extrahepatic Bile Duct Cancer; Fatigue; Gallbladder Cancer; Gastric Cancer; Liver Cancer; Lung Cancer; Pancreatic Cancer; Colorectal Neoplasms; Depression; Esophageal Neoplasms; Bile Duct Neoplasms; Fatigue; Gallbladder Neoplasms; Stomach Neoplasms; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Carcinoma, Non-Small-Cell Lung; Colonic Neoplasms; Rectal Neoplasms",Escitalopram-Placebo,9.090909090909092,0.0,,2012-12-03
NCT00387348,"Colorectal Cancer; Depression; Esophageal Cancer; Extrahepatic Bile Duct Cancer; Fatigue; Gallbladder Cancer; Gastric Cancer; Liver Cancer; Lung Cancer; Pancreatic Cancer; Colorectal Neoplasms; Depression; Esophageal Neoplasms; Bile Duct Neoplasms; Fatigue; Gallbladder Neoplasms; Stomach Neoplasms; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Carcinoma, Non-Small-Cell Lung; Colonic Neoplasms; Rectal Neoplasms",Placebo-Escitalopram,20.0,20.0,,2012-12-03
NCT00387348,"Colorectal Cancer; Depression; Esophageal Cancer; Extrahepatic Bile Duct Cancer; Fatigue; Gallbladder Cancer; Gastric Cancer; Liver Cancer; Lung Cancer; Pancreatic Cancer; Colorectal Neoplasms; Depression; Esophageal Neoplasms; Bile Duct Neoplasms; Fatigue; Gallbladder Neoplasms; Stomach Neoplasms; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Carcinoma, Non-Small-Cell Lung; Colonic Neoplasms; Rectal Neoplasms",Placebo-Placebo,12.5,12.5,,2012-12-03
NCT00267670,Nonalcoholic Steatohepatitis; Liver Diseases; Non-alcoholic Fatty Liver Disease; Liver Diseases,Pentoxifylline,0.0,0.0,,2014-09-09
NCT00267670,Nonalcoholic Steatohepatitis; Liver Diseases; Non-alcoholic Fatty Liver Disease; Liver Diseases,Placebo,0.0,0.0,,2014-09-09
NCT00508872,Colorectal Liver Metastases,FOLFOX-B,100.0,,,2012-08-01
NCT01899261,"Adult Hepatocellular Carcinoma; Advanced Adult Hepatocellular Carcinoma; Localized Non-Resectable Adult Liver Carcinoma; Recurrent Adult Liver Carcinoma; Carcinoma, Hepatocellular",Treatment (SBRT),40.0,0.0,,2022-11-29
NCT00835679,Liver Metastases; Mucinous Adenocarcinoma of the Colon; Mucinous Adenocarcinoma of the Rectum; Recurrent Colon Cancer; Recurrent Rectal Cancer; Signet Ring Adenocarcinoma of the Colon; Signet Ring Adenocarcinoma of the Rectum; Stage IV Colon Cancer; Stage IV Rectal Cancer; Colonic Neoplasms; Rectal Neoplasms,No Treatment Cohort A,0.0,0.0,,2014-05-23
NCT02613403,"Hepatitis; Hepatitis C; Digestive System Diseases; Flaviviridae Infections; Hepatitis, Viral, Human; Liver Diseases; RNA Virus Infections; Virus Diseases; Hepatitis; Hepatitis C; Digestive System Diseases; Flaviviridae Infections; Hepatitis, Viral, Human; Liver Diseases; RNA Virus Infections; Virus Diseases","[Part A, Arm 1] Prior SOF/LDV Failure: MK-3682B + RBV",82.85714285714286,8.571428571428571,,2024-05-22
NCT02613403,"Hepatitis; Hepatitis C; Digestive System Diseases; Flaviviridae Infections; Hepatitis, Viral, Human; Liver Diseases; RNA Virus Infections; Virus Diseases; Hepatitis; Hepatitis C; Digestive System Diseases; Flaviviridae Infections; Hepatitis, Viral, Human; Liver Diseases; RNA Virus Infections; Virus Diseases","[Part A, Arm 2] Prior SOF/LDV Failure: MK-3682B",69.44444444444444,11.11111111111111,,2024-05-22
NCT02613403,"Hepatitis; Hepatitis C; Digestive System Diseases; Flaviviridae Infections; Hepatitis, Viral, Human; Liver Diseases; RNA Virus Infections; Virus Diseases; Hepatitis; Hepatitis C; Digestive System Diseases; Flaviviridae Infections; Hepatitis, Viral, Human; Liver Diseases; RNA Virus Infections; Virus Diseases","[Part A, Arm 3] Prior GZR/EBR Failure: MK-3682B + RBV",100.0,0.0,,2024-05-22
NCT02613403,"Hepatitis; Hepatitis C; Digestive System Diseases; Flaviviridae Infections; Hepatitis, Viral, Human; Liver Diseases; RNA Virus Infections; Virus Diseases; Hepatitis; Hepatitis C; Digestive System Diseases; Flaviviridae Infections; Hepatitis, Viral, Human; Liver Diseases; RNA Virus Infections; Virus Diseases","[Part A, Arm 4] Prior GZR/EBR Failure: MK-3682B",92.3076923076923,7.6923076923076925,,2024-05-22
NCT02128958,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",CF102,92.0,74.0,,2022-10-04
NCT02128958,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Placebo Tablets of CF102,92.85714285714286,71.42857142857143,,2022-10-04
NCT00524316,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Treatment: Sunitinib and Chemoembolization,100.0,100.0,,2017-05-09
NCT01347333,"Liver Metastases; Hepatocellular Carcinoma; Intrahepatic Cholangiocarcinoma; Carcinoma, Hepatocellular; Cholangiocarcinoma",Liver Metastases,0.0,0.0,,2020-03-03
NCT02069041,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Ramucirumab + FOLFOX4,100.0,62.5,,2018-11-21
NCT00321594,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular","Phase II, MTD",0.0,0.0,,2017-11-06
NCT00855218,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Placebo + TACE,92.05298013245033,37.086092715231786,,2017-08-18
NCT00855218,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Sorafenib (Nexavar, BAY43-9006) + TACE",98.0392156862745,56.209150326797385,,2017-08-18
NCT02329860,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Apatinib,97.66536964980544,36.964980544747085,,2024-01-22
NCT02329860,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Placebo,84.61538461538461,23.076923076923077,,2024-01-22
NCT00600613,Localize Liver Metastases,Patients Going for Treatment of Liver Metastases With RT,0.0,0.0,,2015-05-07
NCT03534141,"Cirrhosis; End Stage Liver Disease; Acute Kidney Injury; Liver Transplant; Complications; Chronic Kidney Diseases; Hepatitis c; Hepatitis B; NASH - Nonalcoholic Steatohepatitis; Alcoholic Cirrhosis; Hepatocellular Carcinoma; Fibrosis; End Stage Liver Disease; Acute Kidney Injury; Renal Insufficiency, Chronic; Hepatitis C; Hepatitis B; Non-alcoholic Fatty Liver Disease; Liver Cirrhosis, Alcoholic; Carcinoma, Hepatocellular; Hypothermia",Mild Hypothermia & Esophageal Cooling/Warming Device,17.441860465116278,5.813953488372093,,2025-05-16
NCT03534141,"Cirrhosis; End Stage Liver Disease; Acute Kidney Injury; Liver Transplant; Complications; Chronic Kidney Diseases; Hepatitis c; Hepatitis B; NASH - Nonalcoholic Steatohepatitis; Alcoholic Cirrhosis; Hepatocellular Carcinoma; Fibrosis; End Stage Liver Disease; Acute Kidney Injury; Renal Insufficiency, Chronic; Hepatitis C; Hepatitis B; Non-alcoholic Fatty Liver Disease; Liver Cirrhosis, Alcoholic; Carcinoma, Hepatocellular; Hypothermia",Normothermia & Esophageal Cooling/Warming Device,17.647058823529413,3.5294117647058822,,2025-05-16
NCT00365391,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Treatment (Bevacizumab and Erlotinib),96.29629629629629,51.85185185185185,,2015-07-09
NCT02548910,Liver Neoplasms; Hepatectomy; Liver Neoplasms,Control,38.70967741935484,3.225806451612903,,2021-03-18
NCT02548910,Liver Neoplasms; Hepatectomy; Liver Neoplasms,Phlebotomy,25.806451612903224,0.0,,2021-03-18
NCT02968810,"Cirrhosis; Hepatocellular Carcinoma; Fibrosis; Carcinoma, Hepatocellular",Group I (Simvastatin),85.71428571428571,10.714285714285714,,2026-03-25
NCT02968810,"Cirrhosis; Hepatocellular Carcinoma; Fibrosis; Carcinoma, Hepatocellular",Group II (Placebo),100.0,12.5,,2026-03-25
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Pembrolizumab First Course,90.96989966555184,25.418060200668897,,2025-09-30
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Pembrolizumab Second Course,100.0,8.333333333333332,,2025-09-30
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Placebo First Course,88.23529411764706,20.26143790849673,,2025-09-30
NCT04332419,Hepatic Malignancies,PET/CT & PET/MR,0.0,0.0,,2022-06-22
NCT00055692,"Adult Primary Hepatocellular Carcinoma; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Treatment (Bevacizumab),89.13043478260869,47.82608695652174,,2016-02-29
NCT03783871,"Liver Tumor; Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Microwave Ablation With NEUWAVE,85.18518518518519,31.11111111111111,,2025-04-25
NCT04629339,"Non Small Cell Lung Cancer; Urothelial Cancer; Renal Cell Carcinoma; Hepatocellular Carcinoma; Melanoma; Carcinoma, Non-Small-Cell Lung; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Melanoma; Neoplasm Metastasis",Melanoma 400 mg BID,71.42857142857143,0.0,,2025-03-13
NCT04629339,"Non Small Cell Lung Cancer; Urothelial Cancer; Renal Cell Carcinoma; Hepatocellular Carcinoma; Melanoma; Carcinoma, Non-Small-Cell Lung; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Melanoma; Neoplasm Metastasis",Melanoma 400 mg BID Intermittent Dose,100.0,0.0,,2025-03-13
NCT04629339,"Non Small Cell Lung Cancer; Urothelial Cancer; Renal Cell Carcinoma; Hepatocellular Carcinoma; Melanoma; Carcinoma, Non-Small-Cell Lung; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Melanoma; Neoplasm Metastasis",NSCLC 400 mg BID,100.0,0.0,,2025-03-13
NCT04629339,"Non Small Cell Lung Cancer; Urothelial Cancer; Renal Cell Carcinoma; Hepatocellular Carcinoma; Melanoma; Carcinoma, Non-Small-Cell Lung; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Melanoma; Neoplasm Metastasis",RCC 400 mg BID,100.0,33.33333333333333,,2025-03-13
NCT04629339,"Non Small Cell Lung Cancer; Urothelial Cancer; Renal Cell Carcinoma; Hepatocellular Carcinoma; Melanoma; Carcinoma, Non-Small-Cell Lung; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Melanoma; Neoplasm Metastasis",Total,87.5,18.75,,2025-03-13
NCT04629339,"Non Small Cell Lung Cancer; Urothelial Cancer; Renal Cell Carcinoma; Hepatocellular Carcinoma; Melanoma; Carcinoma, Non-Small-Cell Lung; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Melanoma; Neoplasm Metastasis",UC 400 mg BID,100.0,100.0,,2025-03-13
NCT05256381,"Non-Small Cell Lung Cancer; Colorectal Cancer; Cutaneous Squamous Cell Carcinoma; Hepatocellular Carcinoma; Castration-resistant Prostate Cancer; Ovarian Cancer; Carcinoma, Non-Small-Cell Lung; Colorectal Neoplasms; Carcinoma, Hepatocellular; Ovarian Neoplasms",Colorectal Cancer,100.0,37.5,,2025-11-17
NCT05256381,"Non-Small Cell Lung Cancer; Colorectal Cancer; Cutaneous Squamous Cell Carcinoma; Hepatocellular Carcinoma; Castration-resistant Prostate Cancer; Ovarian Cancer; Carcinoma, Non-Small-Cell Lung; Colorectal Neoplasms; Carcinoma, Hepatocellular; Ovarian Neoplasms",Cutaneous Squamous Cell Carcinoma,100.0,25.0,,2025-11-17
NCT05256381,"Non-Small Cell Lung Cancer; Colorectal Cancer; Cutaneous Squamous Cell Carcinoma; Hepatocellular Carcinoma; Castration-resistant Prostate Cancer; Ovarian Cancer; Carcinoma, Non-Small-Cell Lung; Colorectal Neoplasms; Carcinoma, Hepatocellular; Ovarian Neoplasms",Hepatocellular Carcinoma,100.0,25.0,,2025-11-17
NCT05256381,"Non-Small Cell Lung Cancer; Colorectal Cancer; Cutaneous Squamous Cell Carcinoma; Hepatocellular Carcinoma; Castration-resistant Prostate Cancer; Ovarian Cancer; Carcinoma, Non-Small-Cell Lung; Colorectal Neoplasms; Carcinoma, Hepatocellular; Ovarian Neoplasms",Metastatic Castration-resistant Prostate Cancer,100.0,51.85185185185185,,2025-11-17
NCT05256381,"Non-Small Cell Lung Cancer; Colorectal Cancer; Cutaneous Squamous Cell Carcinoma; Hepatocellular Carcinoma; Castration-resistant Prostate Cancer; Ovarian Cancer; Carcinoma, Non-Small-Cell Lung; Colorectal Neoplasms; Carcinoma, Hepatocellular; Ovarian Neoplasms",Non-small Cell Lung Cancer,100.0,57.49999999999999,,2025-11-17
NCT05256381,"Non-Small Cell Lung Cancer; Colorectal Cancer; Cutaneous Squamous Cell Carcinoma; Hepatocellular Carcinoma; Castration-resistant Prostate Cancer; Ovarian Cancer; Carcinoma, Non-Small-Cell Lung; Colorectal Neoplasms; Carcinoma, Hepatocellular; Ovarian Neoplasms",Ovarian Cancer,100.0,71.7948717948718,,2025-11-17
NCT04004481,Abdominal Surgery; Respiratory Failure; Renal Failure; Liver Dysfunction; Multiorgan Failure; Respiratory Insufficiency; Renal Insufficiency; Liver Diseases; Multiple Organ Failure; Agnosia,PONV in EM,54.54545454545454,0.0,,2021-07-09
NCT04004481,Abdominal Surgery; Respiratory Failure; Renal Failure; Liver Dysfunction; Multiorgan Failure; Respiratory Insufficiency; Renal Insufficiency; Liver Diseases; Multiple Organ Failure; Agnosia,PONV in IM,18.181818181818183,0.0,,2021-07-09
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",1.5 mg/kg,100.0,0.0,,2017-03-06
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",2 mg/kg,100.0,28.57142857142857,,2017-03-06
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",2.5 mg/kg,100.0,40.0,,2017-03-06
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",3 mg/kg,100.0,26.666666666666668,,2017-03-06
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",AZD9150 1mg/kg,100.0,0.0,,2017-03-06
NCT01694849,Non-Alcoholic Steatohepatitis (NASH); Non-alcoholic Fatty Liver Disease; Liver Diseases; Fibrosis,GFT505 120mg,96.62921348314607,15.730337078651685,,2022-11-03
NCT01694849,Non-Alcoholic Steatohepatitis (NASH); Non-alcoholic Fatty Liver Disease; Liver Diseases; Fibrosis,GFT505 80mg,91.39784946236558,12.903225806451612,,2022-11-03
NCT01694849,Non-Alcoholic Steatohepatitis (NASH); Non-alcoholic Fatty Liver Disease; Liver Diseases; Fibrosis,Placebo,92.3913043478261,9.782608695652174,,2022-11-03
NCT01908426,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Cabozantinib (XL184),95.28907922912205,49.67880085653105,,2021-05-06
NCT01908426,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Placebo,72.9957805907173,36.708860759493675,,2021-05-06
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase II: Fisogatinib (BLU-554) 600mg in Combination With Sugemalimab (CS1001) 1200mg,100.0,33.33333333333333,,2023-02-06
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase Ib: Fisogatinib (BLU-554) 400mg in Combination With Sugemalimab (CS1001) 1200mg,100.0,25.0,,2023-02-06
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase Ib: Fisogatinib (BLU-554) 600mg in Combination With Sugemalimab (CS1001) 1200mg,100.0,28.57142857142857,,2023-02-06
NCT02966223,HCC; Liver Cancer; Liver Neoplasms,MRI and HIDA Scan,0.0,0.0,,2020-09-25
NCT00003907,"Liver Cancer; Metastatic Cancer; Liver Neoplasms; Neoplasm Metastasis; Carcinoma, Hepatocellular",Hepatocellular Carcinoma,100.0,100.0,,2023-07-05
NCT00003907,"Liver Cancer; Metastatic Cancer; Liver Neoplasms; Neoplasm Metastasis; Carcinoma, Hepatocellular",Neuroendocrine Hepatic Metastases,100.0,96.7741935483871,,2023-07-05
NCT03041129,Polycystic Ovarian Syndrome; Obesity; Hepatic Steatosis; Polycystic Ovary Syndrome; Obesity; Fatty Liver,Untreated PCOS,0.0,0.0,,2024-04-17
NCT02315989,"Malignant Glioma; Hepatocellular Carcinoma; Head and Neck Malignant Tumor; Prostate Cancer; Glioma; Carcinoma, Hepatocellular; Prostatic Neoplasms",Safety,100.0,0.0,,2017-01-13
NCT01180959,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Erlotinib + Bevacizumab,90.9090909090909,0.0,,2022-11-07
NCT00983541,Cancer; Neoplasms; Cholangiocarcinoma; Liver Neoplasms,All Patients,100.0,0.0,,2015-08-19
NCT02273362,"Cirrhosis; Hepatocellular Carcinoma; Fibrosis; Carcinoma, Hepatocellular",Dose Level -1 (50 mg Erlotinib Daily),66.66666666666666,0.0,,2024-03-26
NCT02273362,"Cirrhosis; Hepatocellular Carcinoma; Fibrosis; Carcinoma, Hepatocellular",Dose Level -2 (25 mg Erlotinib Daily),50.0,7.142857142857142,,2024-03-26
NCT02273362,"Cirrhosis; Hepatocellular Carcinoma; Fibrosis; Carcinoma, Hepatocellular",Dose Level 0 ( 75 mg Erlotinib Hydrochloride Daily),40.0,0.0,,2024-03-26
NCT00576056,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Carcinoma",Tace + Sorafenib,36.84210526315789,5.263157894736842,,2017-02-15
NCT02013830,Liver Cancer; Liver Neoplasms,Bevacizumab/Capecitabine,97.77777777777777,33.33333333333333,,2014-06-06
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm A：SHR-1210+Apatinib,100.0,50.0,,2026-01-29
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Cholangiocarcinoma（SHR-1210 + FOLFOX4 Q2W or SHR-1210 + GEMOX Q2W),100.0,63.04347826086957,,2026-01-29
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Hepatocellular Carcinoma(SHR-1210 + FOLFOX4 Q2W),100.0,58.82352941176471,,2026-01-29
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Others,100.0,66.66666666666666,,2026-01-29
NCT03163992,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Pembrolizumab,40.0,13.333333333333334,,2022-08-08
NCT00604721,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",AZD6244 Treatment,42.10526315789473,42.10526315789473,,2014-05-28
NCT03617263,Non-alcoholic Fatty Liver Disease in Women With PCOS; Non-alcoholic Fatty Liver Disease,Placebo,73.33333333333333,0.0,,2025-12-18
NCT03617263,Non-alcoholic Fatty Liver Disease in Women With PCOS; Non-alcoholic Fatty Liver Disease,Saroglitazar Magnesium 4 mg,63.33333333333333,0.0,,2025-12-18
NCT00247728,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Group A - Untreated Control,75.86206896551724,1.7241379310344827,,2022-06-23
NCT00247728,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Group B - 160 mg PI-88/Day,96.49122807017544,12.280701754385964,,2022-06-23
NCT00247728,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Group C - 250 mg PI-88/Day,94.73684210526315,14.035087719298245,,2022-06-23
NCT01877187,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Lipiodol/TACE,84.61538461538461,28.205128205128204,,2020-04-15
NCT01821963,"Infection; Infections; Hepatitis C; Carcinoma, Hepatocellular",Pegylated Interferon Alfa 2a + Ribavirin + Telaprevir,100.0,0.0,,2020-09-24
NCT04102098,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Active Surveillance,33.63636363636363,10.303030303030303,,2026-03-19
NCT04102098,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Atezolizumab+Bevacizumab,89.1566265060241,24.096385542168676,,2026-03-19
NCT04102098,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Crossover: Atezolizumab+Bevacizumab,77.77777777777779,12.345679012345679,,2026-03-19
NCT00253708,"Cancer; Neoplasms; Depression; Nausea; Vomiting; Pain; Carcinoma, Non-Small-Cell Lung; Stomach Neoplasms; Esophageal Neoplasms; Colonic Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Prostatic Neoplasms; Breast Neoplasms; Carcinoma, Ovarian Epithelial; Melanoma; Small Cell Lung Carcinoma; Carcinoma, Hepatocellular",Massage,0.0,0.0,,2017-08-07
NCT00253708,"Cancer; Neoplasms; Depression; Nausea; Vomiting; Pain; Carcinoma, Non-Small-Cell Lung; Stomach Neoplasms; Esophageal Neoplasms; Colonic Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Prostatic Neoplasms; Breast Neoplasms; Carcinoma, Ovarian Epithelial; Melanoma; Small Cell Lung Carcinoma; Carcinoma, Hepatocellular",No-touch Control,0.0,0.0,,2017-08-07
NCT00253708,"Cancer; Neoplasms; Depression; Nausea; Vomiting; Pain; Carcinoma, Non-Small-Cell Lung; Stomach Neoplasms; Esophageal Neoplasms; Colonic Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Prostatic Neoplasms; Breast Neoplasms; Carcinoma, Ovarian Epithelial; Melanoma; Small Cell Lung Carcinoma; Carcinoma, Hepatocellular",Usual Care,0.0,0.0,,2017-08-07
NCT00132041,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",All Patients,57.77777777777777,11.11111111111111,,2020-09-10
NCT03753789,"Cancer of the Liver; Liver Cancer; Neoplasms, Liver; Liver Neoplasms",Microwave Ablation With Ablation Confirmation Software,10.526315789473683,10.526315789473683,,2024-01-05
NCT00614913,"Liver Cancer; Hepatocellular Carcinoma; Liver Neoplasms; Carcinoma, Hepatocellular",Proton Beam Therapy,6.578947368421052,6.578947368421052,,2012-08-20
NCT03190174,"Ewing Sarcoma; PEComa; Epithelioid Sarcoma; Desmoid Tumor; Chordoma; Non Small Cell Lung Cancer; Urothelial Carcinoma; Melanoma; Renal Cell Carcinoma; Squamous Cell Carcinoma; Hepatocellular Carcinoma; Classical Hodgkin Lymphoma; Colorectal Cancer; MTOR Activating Mutation; Sarcoma, Ewing; Perivascular Epithelioid Cell Neoplasms; Sarcoma; Desmoid Tumors; Chordoma; Carcinoma, Non-Small-Cell Lung; Carcinoma, Transitional Cell; Melanoma; Carcinoma, Renal Cell; Carcinoma, Squamous Cell; Carcinoma, Hepatocellular; Colorectal Neoplasms",Dose Escalation Phase 1 Part I,0.0,0.0,,2025-02-17
